"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","phsp","TimeFrame","GeoVintage","Source","Location"
"County","Autauga","AL","01001","=""01001""","87.70","2013-2017","2010","Census","United States"
"County","Baldwin","AL","01003","=""01003""","90.21","2013-2017","2010","Census","United States"
"County","Barbour","AL","01005","=""01005""","73.09","2013-2017","2010","Census","United States"
"County","Bibb","AL","01007","=""01007""","82.14","2013-2017","2010","Census","United States"
"County","Blount","AL","01009","=""01009""","79.78","2013-2017","2010","Census","United States"
"County","Bullock","AL","01011","=""01011""","71.36","2013-2017","2010","Census","United States"
"County","Butler","AL","01013","=""01013""","81.05","2013-2017","2010","Census","United States"
"County","Calhoun","AL","01015","=""01015""","83.22","2013-2017","2010","Census","United States"
"County","Chambers","AL","01017","=""01017""","80.85","2013-2017","2010","Census","United States"
"County","Cherokee","AL","01019","=""01019""","79.52","2013-2017","2010","Census","United States"
"County","Chilton","AL","01021","=""01021""","81.85","2013-2017","2010","Census","United States"
"County","Choctaw","AL","01023","=""01023""","80.09","2013-2017","2010","Census","United States"
"County","Clarke","AL","01025","=""01025""","81.47","2013-2017","2010","Census","United States"
"County","Clay","AL","01027","=""01027""","73.29","2013-2017","2010","Census","United States"
"County","Cleburne","AL","01029","=""01029""","75.82","2013-2017","2010","Census","United States"
"County","Coffee","AL","01031","=""01031""","85.39","2013-2017","2010","Census","United States"
"County","Colbert","AL","01033","=""01033""","83.91","2013-2017","2010","Census","United States"
"County","Conecuh","AL","01035","=""01035""","79.00","2013-2017","2010","Census","United States"
"County","Coosa","AL","01037","=""01037""","76.75","2013-2017","2010","Census","United States"
"County","Covington","AL","01039","=""01039""","82.04","2013-2017","2010","Census","United States"
"County","Crenshaw","AL","01041","=""01041""","79.34","2013-2017","2010","Census","United States"
"County","Cullman","AL","01043","=""01043""","82.11","2013-2017","2010","Census","United States"
"County","Dale","AL","01045","=""01045""","85.96","2013-2017","2010","Census","United States"
"County","Dallas","AL","01047","=""01047""","81.28","2013-2017","2010","Census","United States"
"County","DeKalb","AL","01049","=""01049""","73.64","2013-2017","2010","Census","United States"
"County","Elmore","AL","01051","=""01051""","86.38","2013-2017","2010","Census","United States"
"County","Escambia","AL","01053","=""01053""","80.97","2013-2017","2010","Census","United States"
"County","Etowah","AL","01055","=""01055""","83.06","2013-2017","2010","Census","United States"
"County","Fayette","AL","01057","=""01057""","79.64","2013-2017","2010","Census","United States"
"County","Franklin","AL","01059","=""01059""","76.35","2013-2017","2010","Census","United States"
"County","Geneva","AL","01061","=""01061""","79.00","2013-2017","2010","Census","United States"
"County","Greene","AL","01063","=""01063""","76.59","2013-2017","2010","Census","United States"
"County","Hale","AL","01065","=""01065""","81.06","2013-2017","2010","Census","United States"
"County","Henry","AL","01067","=""01067""","80.63","2013-2017","2010","Census","United States"
"County","Houston","AL","01069","=""01069""","85.32","2013-2017","2010","Census","United States"
"County","Jackson","AL","01071","=""01071""","81.38","2013-2017","2010","Census","United States"
"County","Jefferson","AL","01073","=""01073""","89.36","2013-2017","2010","Census","United States"
"County","Lamar","AL","01075","=""01075""","79.53","2013-2017","2010","Census","United States"
"County","Lauderdale","AL","01077","=""01077""","85.86","2013-2017","2010","Census","United States"
"County","Lawrence","AL","01079","=""01079""","78.02","2013-2017","2010","Census","United States"
"County","Lee","AL","01081","=""01081""","89.94","2013-2017","2010","Census","United States"
"County","Limestone","AL","01083","=""01083""","83.75","2013-2017","2010","Census","United States"
"County","Lowndes","AL","01085","=""01085""","75.97","2013-2017","2010","Census","United States"
"County","Macon","AL","01087","=""01087""","81.61","2013-2017","2010","Census","United States"
"County","Madison","AL","01089","=""01089""","90.82","2013-2017","2010","Census","United States"
"County","Marengo","AL","01091","=""01091""","83.19","2013-2017","2010","Census","United States"
"County","Marion","AL","01093","=""01093""","80.69","2013-2017","2010","Census","United States"
"County","Marshall","AL","01095","=""01095""","79.98","2013-2017","2010","Census","United States"
"County","Mobile","AL","01097","=""01097""","86.27","2013-2017","2010","Census","United States"
"County","Monroe","AL","01099","=""01099""","83.01","2013-2017","2010","Census","United States"
"County","Montgomery","AL","01101","=""01101""","85.68","2013-2017","2010","Census","United States"
"County","Morgan","AL","01103","=""01103""","82.54","2013-2017","2010","Census","United States"
"County","Perry","AL","01105","=""01105""","80.01","2013-2017","2010","Census","United States"
"County","Pickens","AL","01107","=""01107""","79.85","2013-2017","2010","Census","United States"
"County","Pike","AL","01109","=""01109""","81.05","2013-2017","2010","Census","United States"
"County","Randolph","AL","01111","=""01111""","78.56","2013-2017","2010","Census","United States"
"County","Russell","AL","01113","=""01113""","82.90","2013-2017","2010","Census","United States"
"County","St. Clair","AL","01115","=""01115""","84.18","2013-2017","2010","Census","United States"
"County","Shelby","AL","01117","=""01117""","92.05","2013-2017","2010","Census","United States"
"County","Sumter","AL","01119","=""01119""","82.67","2013-2017","2010","Census","United States"
"County","Talladega","AL","01121","=""01121""","80.50","2013-2017","2010","Census","United States"
"County","Tallapoosa","AL","01123","=""01123""","80.82","2013-2017","2010","Census","United States"
"County","Tuscaloosa","AL","01125","=""01125""","88.17","2013-2017","2010","Census","United States"
"County","Walker","AL","01127","=""01127""","80.05","2013-2017","2010","Census","United States"
"County","Washington","AL","01129","=""01129""","82.44","2013-2017","2010","Census","United States"
"County","Wilcox","AL","01131","=""01131""","79.14","2013-2017","2010","Census","United States"
"County","Winston","AL","01133","=""01133""","77.23","2013-2017","2010","Census","United States"
"County","Aleutians East","AK","02013","=""02013""","85.75","2013-2017","2010","Census","United States"
"County","Aleutians West","AK","02016","=""02016""","88.30","2013-2017","2010","Census","United States"
"County","Anchorage","AK","02020","=""02020""","93.37","2013-2017","2010","Census","United States"
"County","Bethel","AK","02050","=""02050""","80.20","2013-2017","2010","Census","United States"
"County","Bristol Bay","AK","02060","=""02060""","92.62","2013-2017","2010","Census","United States"
"County","Denali","AK","02068","=""02068""","98.74","2013-2017","2010","Census","United States"
"County","Dillingham","AK","02070","=""02070""","86.40","2013-2017","2010","Census","United States"
"County","Fairbanks North Star","AK","02090","=""02090""","94.59","2013-2017","2010","Census","United States"
"County","Haines","AK","02100","=""02100""","96.63","2013-2017","2010","Census","United States"
"County","Hoonah-Angoon","AK","02105","=""02105""","90.31","2013-2017","2010","Census","United States"
"County","Juneau","AK","02110","=""02110""","96.00","2013-2017","2010","Census","United States"
"County","Kenai Peninsula","AK","02122","=""02122""","92.55","2013-2017","2010","Census","United States"
"County","Ketchikan Gateway","AK","02130","=""02130""","91.92","2013-2017","2010","Census","United States"
"County","Kodiak Island","AK","02150","=""02150""","88.51","2013-2017","2010","Census","United States"
"County","Lake and Peninsula","AK","02164","=""02164""","87.71","2013-2017","2010","Census","United States"
"County","Matanuska-Susitna","AK","02170","=""02170""","92.08","2013-2017","2010","Census","United States"
"County","Nome","AK","02180","=""02180""","84.92","2013-2017","2010","Census","United States"
"County","North Slope","AK","02185","=""02185""","88.35","2013-2017","2010","Census","United States"
"County","Northwest Arctic","AK","02188","=""02188""","80.73","2013-2017","2010","Census","United States"
"County","Petersburg","AK","02195","=""02195""","N/A","2013-2017","2010","Census","United States"
"County","Prince of Wales-Hyder","AK","02198","=""02198""","89.99","2013-2017","2010","Census","United States"
"County","Sitka","AK","02220","=""02220""","93.53","2013-2017","2010","Census","United States"
"County","Skagway","AK","02230","=""02230""","92.40","2013-2017","2010","Census","United States"
"County","Southeast Fairbanks","AK","02240","=""02240""","91.50","2013-2017","2010","Census","United States"
"County","Valdez-Cordova","AK","02261","=""02261""","95.85","2013-2017","2010","Census","United States"
"County","Wade Hampton","AK","02270","=""02270""","78.15","2013-2017","2010","Census","United States"
"County","Wrangell","AK","02275","=""02275""","88.96","2013-2017","2010","Census","United States"
"County","Yakutat","AK","02282","=""02282""","N/A","2013-2017","2010","Census","United States"
"County","Yukon-Koyukuk","AK","02290","=""02290""","84.70","2013-2017","2010","Census","United States"
"County","Apache","AZ","04001","=""04001""","78.59","2013-2017","2010","Census","United States"
"County","Cochise","AZ","04003","=""04003""","87.08","2013-2017","2010","Census","United States"
"County","Coconino","AZ","04005","=""04005""","89.66","2013-2017","2010","Census","United States"
"County","Gila","AZ","04007","=""04007""","84.97","2013-2017","2010","Census","United States"
"County","Graham","AZ","04009","=""04009""","85.85","2013-2017","2010","Census","United States"
"County","Greenlee","AZ","04011","=""04011""","89.66","2013-2017","2010","Census","United States"
"County","La Paz","AZ","04012","=""04012""","77.24","2013-2017","2010","Census","United States"
"County","Maricopa","AZ","04013","=""04013""","87.10","2013-2017","2010","Census","United States"
"County","Mohave","AZ","04015","=""04015""","84.68","2013-2017","2010","Census","United States"
"County","Navajo","AZ","04017","=""04017""","82.58","2013-2017","2010","Census","United States"
"County","Pima","AZ","04019","=""04019""","88.17","2013-2017","2010","Census","United States"
"County","Pinal","AZ","04021","=""04021""","85.19","2013-2017","2010","Census","United States"
"County","Santa Cruz","AZ","04023","=""04023""","75.37","2013-2017","2010","Census","United States"
"County","Yavapai","AZ","04025","=""04025""","90.21","2013-2017","2010","Census","United States"
"County","Yuma","AZ","04027","=""04027""","71.64","2013-2017","2010","Census","United States"
"County","Arkansas","AR","05001","=""05001""","82.60","2013-2017","2010","Census","United States"
"County","Ashley","AR","05003","=""05003""","82.99","2013-2017","2010","Census","United States"
"County","Baxter","AR","05005","=""05005""","87.32","2013-2017","2010","Census","United States"
"County","Benton","AR","05007","=""05007""","87.51","2013-2017","2010","Census","United States"
"County","Boone","AR","05009","=""05009""","85.23","2013-2017","2010","Census","United States"
"County","Bradley","AR","05011","=""05011""","81.42","2013-2017","2010","Census","United States"
"County","Calhoun","AR","05013","=""05013""","84.16","2013-2017","2010","Census","United States"
"County","Carroll","AR","05015","=""05015""","85.71","2013-2017","2010","Census","United States"
"County","Chicot","AR","05017","=""05017""","80.22","2013-2017","2010","Census","United States"
"County","Clark","AR","05019","=""05019""","88.18","2013-2017","2010","Census","United States"
"County","Clay","AR","05021","=""05021""","78.54","2013-2017","2010","Census","United States"
"County","Cleburne","AR","05023","=""05023""","84.37","2013-2017","2010","Census","United States"
"County","Cleveland","AR","05025","=""05025""","87.25","2013-2017","2010","Census","United States"
"County","Columbia","AR","05027","=""05027""","84.84","2013-2017","2010","Census","United States"
"County","Conway","AR","05029","=""05029""","85.22","2013-2017","2010","Census","United States"
"County","Craighead","AR","05031","=""05031""","88.30","2013-2017","2010","Census","United States"
"County","Crawford","AR","05033","=""05033""","85.86","2013-2017","2010","Census","United States"
"County","Crittenden","AR","05035","=""05035""","81.39","2013-2017","2010","Census","United States"
"County","Cross","AR","05037","=""05037""","80.38","2013-2017","2010","Census","United States"
"County","Dallas","AR","05039","=""05039""","83.14","2013-2017","2010","Census","United States"
"County","Desha","AR","05041","=""05041""","77.37","2013-2017","2010","Census","United States"
"County","Drew","AR","05043","=""05043""","83.21","2013-2017","2010","Census","United States"
"County","Faulkner","AR","05045","=""05045""","91.23","2013-2017","2010","Census","United States"
"County","Franklin","AR","05047","=""05047""","80.89","2013-2017","2010","Census","United States"
"County","Fulton","AR","05049","=""05049""","84.47","2013-2017","2010","Census","United States"
"County","Garland","AR","05051","=""05051""","88.20","2013-2017","2010","Census","United States"
"County","Grant","AR","05053","=""05053""","90.08","2013-2017","2010","Census","United States"
"County","Greene","AR","05055","=""05055""","86.61","2013-2017","2010","Census","United States"
"County","Hempstead","AR","05057","=""05057""","80.11","2013-2017","2010","Census","United States"
"County","Hot Spring","AR","05059","=""05059""","85.57","2013-2017","2010","Census","United States"
"County","Howard","AR","05061","=""05061""","81.34","2013-2017","2010","Census","United States"
"County","Independence","AR","05063","=""05063""","85.11","2013-2017","2010","Census","United States"
"County","Izard","AR","05065","=""05065""","82.86","2013-2017","2010","Census","United States"
"County","Jackson","AR","05067","=""05067""","77.43","2013-2017","2010","Census","United States"
"County","Jefferson","AR","05069","=""05069""","85.32","2013-2017","2010","Census","United States"
"County","Johnson","AR","05071","=""05071""","79.54","2013-2017","2010","Census","United States"
"County","Lafayette","AR","05073","=""05073""","80.68","2013-2017","2010","Census","United States"
"County","Lawrence","AR","05075","=""05075""","83.99","2013-2017","2010","Census","United States"
"County","Lee","AR","05077","=""05077""","70.03","2013-2017","2010","Census","United States"
"County","Lincoln","AR","05079","=""05079""","80.27","2013-2017","2010","Census","United States"
"County","Little River","AR","05081","=""05081""","85.12","2013-2017","2010","Census","United States"
"County","Logan","AR","05083","=""05083""","83.76","2013-2017","2010","Census","United States"
"County","Lonoke","AR","05085","=""05085""","88.48","2013-2017","2010","Census","United States"
"County","Madison","AR","05087","=""05087""","79.64","2013-2017","2010","Census","United States"
"County","Marion","AR","05089","=""05089""","86.15","2013-2017","2010","Census","United States"
"County","Miller","AR","05091","=""05091""","85.08","2013-2017","2010","Census","United States"
"County","Mississippi","AR","05093","=""05093""","82.34","2013-2017","2010","Census","United States"
"County","Monroe","AR","05095","=""05095""","77.66","2013-2017","2010","Census","United States"
"County","Montgomery","AR","05097","=""05097""","78.76","2013-2017","2010","Census","United States"
"County","Nevada","AR","05099","=""05099""","85.76","2013-2017","2010","Census","United States"
"County","Newton","AR","05101","=""05101""","81.09","2013-2017","2010","Census","United States"
"County","Ouachita","AR","05103","=""05103""","85.20","2013-2017","2010","Census","United States"
"County","Perry","AR","05105","=""05105""","83.38","2013-2017","2010","Census","United States"
"County","Phillips","AR","05107","=""05107""","75.82","2013-2017","2010","Census","United States"
"County","Pike","AR","05109","=""05109""","83.27","2013-2017","2010","Census","United States"
"County","Poinsett","AR","05111","=""05111""","79.53","2013-2017","2010","Census","United States"
"County","Polk","AR","05113","=""05113""","85.24","2013-2017","2010","Census","United States"
"County","Pope","AR","05115","=""05115""","84.00","2013-2017","2010","Census","United States"
"County","Prairie","AR","05117","=""05117""","82.84","2013-2017","2010","Census","United States"
"County","Pulaski","AR","05119","=""05119""","90.37","2013-2017","2010","Census","United States"
"County","Randolph","AR","05121","=""05121""","82.47","2013-2017","2010","Census","United States"
"County","St. Francis","AR","05123","=""05123""","78.74","2013-2017","2010","Census","United States"
"County","Saline","AR","05125","=""05125""","90.13","2013-2017","2010","Census","United States"
"County","Scott","AR","05127","=""05127""","78.01","2013-2017","2010","Census","United States"
"County","Searcy","AR","05129","=""05129""","83.55","2013-2017","2010","Census","United States"
"County","Sebastian","AR","05131","=""05131""","82.59","2013-2017","2010","Census","United States"
"County","Sevier","AR","05133","=""05133""","71.76","2013-2017","2010","Census","United States"
"County","Sharp","AR","05135","=""05135""","82.78","2013-2017","2010","Census","United States"
"County","Stone","AR","05137","=""05137""","76.75","2013-2017","2010","Census","United States"
"County","Union","AR","05139","=""05139""","83.85","2013-2017","2010","Census","United States"
"County","Van Buren","AR","05141","=""05141""","84.83","2013-2017","2010","Census","United States"
"County","Washington","AR","05143","=""05143""","84.22","2013-2017","2010","Census","United States"
"County","White","AR","05145","=""05145""","84.56","2013-2017","2010","Census","United States"
"County","Woodruff","AR","05147","=""05147""","77.09","2013-2017","2010","Census","United States"
"County","Yell","AR","05149","=""05149""","78.89","2013-2017","2010","Census","United States"
"County","Alameda","CA","06001","=""06001""","87.54","2013-2017","2010","Census","United States"
"County","Alpine","CA","06003","=""06003""","89.77","2013-2017","2010","Census","United States"
"County","Amador","CA","06005","=""06005""","89.71","2013-2017","2010","Census","United States"
"County","Butte","CA","06007","=""06007""","88.75","2013-2017","2010","Census","United States"
"County","Calaveras","CA","06009","=""06009""","90.01","2013-2017","2010","Census","United States"
"County","Colusa","CA","06011","=""06011""","69.43","2013-2017","2010","Census","United States"
"County","Contra Costa","CA","06013","=""06013""","89.09","2013-2017","2010","Census","United States"
"County","Del Norte","CA","06015","=""06015""","81.56","2013-2017","2010","Census","United States"
"County","El Dorado","CA","06017","=""06017""","92.90","2013-2017","2010","Census","United States"
"County","Fresno","CA","06019","=""06019""","74.67","2013-2017","2010","Census","United States"
"County","Glenn","CA","06021","=""06021""","72.51","2013-2017","2010","Census","United States"
"County","Humboldt","CA","06023","=""06023""","90.55","2013-2017","2010","Census","United States"
"County","Imperial","CA","06025","=""06025""","68.41","2013-2017","2010","Census","United States"
"County","Inyo","CA","06027","=""06027""","88.65","2013-2017","2010","Census","United States"
"County","Kern","CA","06029","=""06029""","73.81","2013-2017","2010","Census","United States"
"County","Kings","CA","06031","=""06031""","72.92","2013-2017","2010","Census","United States"
"County","Lake","CA","06033","=""06033""","84.71","2013-2017","2010","Census","United States"
"County","Lassen","CA","06035","=""06035""","82.34","2013-2017","2010","Census","United States"
"County","Los Angeles","CA","06037","=""06037""","78.16","2013-2017","2010","Census","United States"
"County","Madera","CA","06039","=""06039""","71.61","2013-2017","2010","Census","United States"
"County","Marin","CA","06041","=""06041""","93.25","2013-2017","2010","Census","United States"
"County","Mariposa","CA","06043","=""06043""","90.11","2013-2017","2010","Census","United States"
"County","Mendocino","CA","06045","=""06045""","86.90","2013-2017","2010","Census","United States"
"County","Merced","CA","06047","=""06047""","68.89","2013-2017","2010","Census","United States"
"County","Modoc","CA","06049","=""06049""","85.51","2013-2017","2010","Census","United States"
"County","Mono","CA","06051","=""06051""","84.73","2013-2017","2010","Census","United States"
"County","Monterey","CA","06053","=""06053""","71.20","2013-2017","2010","Census","United States"
"County","Napa","CA","06055","=""06055""","84.73","2013-2017","2010","Census","United States"
"County","Nevada","CA","06057","=""06057""","93.55","2013-2017","2010","Census","United States"
"County","Orange","CA","06059","=""06059""","84.71","2013-2017","2010","Census","United States"
"County","Placer","CA","06061","=""06061""","94.46","2013-2017","2010","Census","United States"
"County","Plumas","CA","06063","=""06063""","93.57","2013-2017","2010","Census","United States"
"County","Riverside","CA","06065","=""06065""","81.09","2013-2017","2010","Census","United States"
"County","Sacramento","CA","06067","=""06067""","87.02","2013-2017","2010","Census","United States"
"County","San Benito","CA","06069","=""06069""","79.10","2013-2017","2010","Census","United States"
"County","San Bernardino","CA","06071","=""06071""","79.20","2013-2017","2010","Census","United States"
"County","San Diego","CA","06073","=""06073""","86.70","2013-2017","2010","Census","United States"
"County","San Francisco","CA","06075","=""06075""","87.90","2013-2017","2010","Census","United States"
"County","San Joaquin","CA","06077","=""06077""","78.44","2013-2017","2010","Census","United States"
"County","San Luis Obispo","CA","06079","=""06079""","90.47","2013-2017","2010","Census","United States"
"County","San Mateo","CA","06081","=""06081""","88.94","2013-2017","2010","Census","United States"
"County","Santa Barbara","CA","06083","=""06083""","80.44","2013-2017","2010","Census","United States"
"County","Santa Clara","CA","06085","=""06085""","87.55","2013-2017","2010","Census","United States"
"County","Santa Cruz","CA","06087","=""06087""","86.41","2013-2017","2010","Census","United States"
"County","Shasta","CA","06089","=""06089""","90.68","2013-2017","2010","Census","United States"
"County","Sierra","CA","06091","=""06091""","92.91","2013-2017","2010","Census","United States"
"County","Siskiyou","CA","06093","=""06093""","89.31","2013-2017","2010","Census","United States"
"County","Solano","CA","06095","=""06095""","87.59","2013-2017","2010","Census","United States"
"County","Sonoma","CA","06097","=""06097""","87.68","2013-2017","2010","Census","United States"
"County","Stanislaus","CA","06099","=""06099""","77.75","2013-2017","2010","Census","United States"
"County","Sutter","CA","06101","=""06101""","78.65","2013-2017","2010","Census","United States"
"County","Tehama","CA","06103","=""06103""","84.04","2013-2017","2010","Census","United States"
"County","Trinity","CA","06105","=""06105""","89.77","2013-2017","2010","Census","United States"
"County","Tulare","CA","06107","=""06107""","68.64","2013-2017","2010","Census","United States"
"County","Tuolumne","CA","06109","=""06109""","90.72","2013-2017","2010","Census","United States"
"County","Ventura","CA","06111","=""06111""","83.99","2013-2017","2010","Census","United States"
"County","Yolo","CA","06113","=""06113""","86.12","2013-2017","2010","Census","United States"
"County","Yuba","CA","06115","=""06115""","82.15","2013-2017","2010","Census","United States"
"County","Adams","CO","08001","=""08001""","82.61","2013-2017","2010","Census","United States"
"County","Alamosa","CO","08003","=""08003""","83.13","2013-2017","2010","Census","United States"
"County","Arapahoe","CO","08005","=""08005""","92.29","2013-2017","2010","Census","United States"
"County","Archuleta","CO","08007","=""08007""","90.49","2013-2017","2010","Census","United States"
"County","Baca","CO","08009","=""08009""","85.47","2013-2017","2010","Census","United States"
"County","Bent","CO","08011","=""08011""","84.93","2013-2017","2010","Census","United States"
"County","Boulder","CO","08013","=""08013""","94.59","2013-2017","2010","Census","United States"
"County","Broomfield","CO","08014","=""08014""","95.81","2013-2017","2010","Census","United States"
"County","Chaffee","CO","08015","=""08015""","91.58","2013-2017","2010","Census","United States"
"County","Cheyenne","CO","08017","=""08017""","90.34","2013-2017","2010","Census","United States"
"County","Clear Creek","CO","08019","=""08019""","97.92","2013-2017","2010","Census","United States"
"County","Conejos","CO","08021","=""08021""","84.98","2013-2017","2010","Census","United States"
"County","Costilla","CO","08023","=""08023""","77.85","2013-2017","2010","Census","United States"
"County","Crowley","CO","08025","=""08025""","84.87","2013-2017","2010","Census","United States"
"County","Custer","CO","08027","=""08027""","93.65","2013-2017","2010","Census","United States"
"County","Delta","CO","08029","=""08029""","88.92","2013-2017","2010","Census","United States"
"County","Denver","CO","08031","=""08031""","86.68","2013-2017","2010","Census","United States"
"County","Dolores","CO","08033","=""08033""","90.85","2013-2017","2010","Census","United States"
"County","Douglas","CO","08035","=""08035""","97.90","2013-2017","2010","Census","United States"
"County","Eagle","CO","08037","=""08037""","89.89","2013-2017","2010","Census","United States"
"County","Elbert","CO","08039","=""08039""","96.35","2013-2017","2010","Census","United States"
"County","El Paso","CO","08041","=""08041""","93.69","2013-2017","2010","Census","United States"
"County","Fremont","CO","08043","=""08043""","89.80","2013-2017","2010","Census","United States"
"County","Garfield","CO","08045","=""08045""","87.47","2013-2017","2010","Census","United States"
"County","Gilpin","CO","08047","=""08047""","98.02","2013-2017","2010","Census","United States"
"County","Grand","CO","08049","=""08049""","95.44","2013-2017","2010","Census","United States"
"County","Gunnison","CO","08051","=""08051""","95.68","2013-2017","2010","Census","United States"
"County","Hinsdale","CO","08053","=""08053""","92.77","2013-2017","2010","Census","United States"
"County","Huerfano","CO","08055","=""08055""","90.49","2013-2017","2010","Census","United States"
"County","Jackson","CO","08057","=""08057""","85.10","2013-2017","2010","Census","United States"
"County","Jefferson","CO","08059","=""08059""","94.32","2013-2017","2010","Census","United States"
"County","Kiowa","CO","08061","=""08061""","95.39","2013-2017","2010","Census","United States"
"County","Kit Carson","CO","08063","=""08063""","86.76","2013-2017","2010","Census","United States"
"County","Lake","CO","08065","=""08065""","86.79","2013-2017","2010","Census","United States"
"County","La Plata","CO","08067","=""08067""","95.19","2013-2017","2010","Census","United States"
"County","Larimer","CO","08069","=""08069""","95.76","2013-2017","2010","Census","United States"
"County","Las Animas","CO","08071","=""08071""","87.30","2013-2017","2010","Census","United States"
"County","Lincoln","CO","08073","=""08073""","87.80","2013-2017","2010","Census","United States"
"County","Logan","CO","08075","=""08075""","88.04","2013-2017","2010","Census","United States"
"County","Mesa","CO","08077","=""08077""","90.20","2013-2017","2010","Census","United States"
"County","Mineral","CO","08079","=""08079""","96.42","2013-2017","2010","Census","United States"
"County","Moffat","CO","08081","=""08081""","90.14","2013-2017","2010","Census","United States"
"County","Montezuma","CO","08083","=""08083""","90.01","2013-2017","2010","Census","United States"
"County","Montrose","CO","08085","=""08085""","89.29","2013-2017","2010","Census","United States"
"County","Morgan","CO","08087","=""08087""","80.53","2013-2017","2010","Census","United States"
"County","Otero","CO","08089","=""08089""","85.34","2013-2017","2010","Census","United States"
"County","Ouray","CO","08091","=""08091""","98.00","2013-2017","2010","Census","United States"
"County","Park","CO","08093","=""08093""","96.36","2013-2017","2010","Census","United States"
"County","Phillips","CO","08095","=""08095""","89.31","2013-2017","2010","Census","United States"
"County","Pitkin","CO","08097","=""08097""","95.29","2013-2017","2010","Census","United States"
"County","Prowers","CO","08099","=""08099""","81.29","2013-2017","2010","Census","United States"
"County","Pueblo","CO","08101","=""08101""","88.78","2013-2017","2010","Census","United States"
"County","Rio Blanco","CO","08103","=""08103""","92.18","2013-2017","2010","Census","United States"
"County","Rio Grande","CO","08105","=""08105""","83.28","2013-2017","2010","Census","United States"
"County","Routt","CO","08107","=""08107""","96.08","2013-2017","2010","Census","United States"
"County","Saguache","CO","08109","=""08109""","80.53","2013-2017","2010","Census","United States"
"County","San Juan","CO","08111","=""08111""","96.54","2013-2017","2010","Census","United States"
"County","San Miguel","CO","08113","=""08113""","93.56","2013-2017","2010","Census","United States"
"County","Sedgwick","CO","08115","=""08115""","90.76","2013-2017","2010","Census","United States"
"County","Summit","CO","08117","=""08117""","93.38","2013-2017","2010","Census","United States"
"County","Teller","CO","08119","=""08119""","95.11","2013-2017","2010","Census","United States"
"County","Washington","CO","08121","=""08121""","93.04","2013-2017","2010","Census","United States"
"County","Weld","CO","08123","=""08123""","87.70","2013-2017","2010","Census","United States"
"County","Yuma","CO","08125","=""08125""","85.37","2013-2017","2010","Census","United States"
"County","Fairfield","CT","09001","=""09001""","89.39","2013-2017","2010","Census","United States"
"County","Hartford","CT","09003","=""09003""","89.38","2013-2017","2010","Census","United States"
"County","Litchfield","CT","09005","=""09005""","92.00","2013-2017","2010","Census","United States"
"County","Middlesex","CT","09007","=""09007""","93.99","2013-2017","2010","Census","United States"
"County","New Haven","CT","09009","=""09009""","89.95","2013-2017","2010","Census","United States"
"County","New London","CT","09011","=""09011""","91.88","2013-2017","2010","Census","United States"
"County","Tolland","CT","09013","=""09013""","94.13","2013-2017","2010","Census","United States"
"County","Windham","CT","09015","=""09015""","88.35","2013-2017","2010","Census","United States"
"County","Kent","DE","10001","=""10001""","87.36","2013-2017","2010","Census","United States"
"County","New Castle","DE","10003","=""10003""","90.96","2013-2017","2010","Census","United States"
"County","Sussex","DE","10005","=""10005""","86.80","2013-2017","2010","Census","United States"
"County","District of Columbia","DC","11001","=""11001""","90.27","2013-2017","2010","Census","United States"
"County","Alachua","FL","12001","=""12001""","92.14","2013-2017","2010","Census","United States"
"County","Baker","FL","12003","=""12003""","84.20","2013-2017","2010","Census","United States"
"County","Bay","FL","12005","=""12005""","89.15","2013-2017","2010","Census","United States"
"County","Bradford","FL","12007","=""12007""","78.18","2013-2017","2010","Census","United States"
"County","Brevard","FL","12009","=""12009""","91.75","2013-2017","2010","Census","United States"
"County","Broward","FL","12011","=""12011""","88.60","2013-2017","2010","Census","United States"
"County","Calhoun","FL","12013","=""12013""","77.43","2013-2017","2010","Census","United States"
"County","Charlotte","FL","12015","=""12015""","90.03","2013-2017","2010","Census","United States"
"County","Citrus","FL","12017","=""12017""","87.37","2013-2017","2010","Census","United States"
"County","Clay","FL","12019","=""12019""","91.13","2013-2017","2010","Census","United States"
"County","Collier","FL","12021","=""12021""","86.51","2013-2017","2010","Census","United States"
"County","Columbia","FL","12023","=""12023""","87.04","2013-2017","2010","Census","United States"
"County","DeSoto","FL","12027","=""12027""","70.47","2013-2017","2010","Census","United States"
"County","Dixie","FL","12029","=""12029""","79.15","2013-2017","2010","Census","United States"
"County","Duval","FL","12031","=""12031""","89.35","2013-2017","2010","Census","United States"
"County","Escambia","FL","12033","=""12033""","90.55","2013-2017","2010","Census","United States"
"County","Flagler","FL","12035","=""12035""","91.95","2013-2017","2010","Census","United States"
"County","Franklin","FL","12037","=""12037""","81.35","2013-2017","2010","Census","United States"
"County","Gadsden","FL","12039","=""12039""","79.67","2013-2017","2010","Census","United States"
"County","Gilchrist","FL","12041","=""12041""","84.47","2013-2017","2010","Census","United States"
"County","Glades","FL","12043","=""12043""","73.65","2013-2017","2010","Census","United States"
"County","Gulf","FL","12045","=""12045""","84.35","2013-2017","2010","Census","United States"
"County","Hamilton","FL","12047","=""12047""","75.43","2013-2017","2010","Census","United States"
"County","Hardee","FL","12049","=""12049""","71.96","2013-2017","2010","Census","United States"
"County","Hendry","FL","12051","=""12051""","65.15","2013-2017","2010","Census","United States"
